user_id,age,income_monthly,expenses_monthly,debt_amount,dti_ratio,savings,asset_value,credit_score,risk_tolerance,investment_experience,employment_status,education_level,financial_goal,payment_behavior,default_history,risk_score,investment_growth_potential,loan_default_probability
1957,38,135907.16,90312.58,0.0,0.0,80182.63,314465.58,741,8,0.6,Employed,Master,Home Purchase,0.584,0,1.3,10.39,0.18
1958,35,147095.47,128023.51,85857.28,0.049,1035410.28,2736283.92,647,8,17.5,Employed,Bachelor,Wealth Building,0.804,0,2.7,12.63,0.153
1959,47,135049.41,72123.94,48217.48,0.03,608840.08,1289916.37,692,3,1.0,Employed,Master,Retirement,0.363,0,2.1,0.23,0.27
1960,28,154802.58,89216.27,23406.25,0.013,879596.4,3024840.71,651,7,0.3,Unemployed,Bachelor,Education,0.598,0,1.8,8.31,0.199
1961,21,250297.82,152359.17,0.0,0.0,402693.35,1509097.43,654,7,3.5,Self-Employed,Bachelor,Retirement,0.762,0,1.4,12.83,0.132
1962,18,113273.99,70303.88,226965.08,0.167,311329.57,883296.24,671,5,2.8,Employed,Master,Wealth Building,0.741,0,1.7,10.01,0.221
1963,32,162154.14,87809.12,0.0,0.0,454857.65,1483746.99,692,5,25.0,Student,High School,Home Purchase,0.612,1,2.7,16.86,0.179
1964,30,92705.68,81901.99,151589.58,0.136,0.0,35822.31,744,8,4.9,Employed,Bachelor,Retirement,0.528,0,1.7,9.97,0.26
1965,31,270514.79,178856.76,32698.79,0.01,2275609.2,9542661.85,526,4,1.7,Self-Employed,PhD,Home Purchase,0.665,0,2.2,2.39,0.193
1966,32,61483.58,46289.49,0.0,0.0,11941.06,157843.24,708,1,3.4,Employed,Bachelor,Emergency Fund,0.644,0,1.4,5.12,0.19
1967,48,348243.87,213977.51,98497.68,0.024,1008710.41,2921506.77,521,1,5.1,Employed,Master,Education,0.663,0,2.3,5.69,0.194
1968,33,95979.45,40974.54,102478.88,0.089,281044.79,1350675.68,720,9,2.2,Employed,College,Wealth Building,0.714,0,1.4,11.57,0.19
1969,46,36259.53,26850.49,0.0,0.0,53456.14,189722.22,682,4,1.0,Student,Bachelor,Wealth Building,0.97,0,1.0,3.74,0.111
1970,38,107976.95,44611.95,113811.77,0.088,585452.25,2430099.61,642,1,0.7,Self-Employed,Master,Home Purchase,0.722,0,1.7,-5.0,0.203
1971,25,61283.37,42267.44,0.0,0.0,0.0,31381.94,646,2,1.0,Employed,Bachelor,Education,0.576,0,1.8,1.01,0.225
1972,35,177806.38,87970.19,11001.03,0.005,2490062.98,4941570.8,663,10,5.7,Employed,Bachelor,Wealth Building,0.803,0,2.3,16.0,0.128
1973,50,62515.09,62395.77,163833.6,0.218,742151.65,954224.1,759,7,1.4,Self-Employed,High School,Retirement,0.507,0,1.9,10.07,0.306
1974,45,72234.4,60438.84,0.0,0.0,237154.53,926123.05,750,2,1.0,Employed,High School,Wealth Building,0.895,0,1.0,6.9,0.1
1975,47,26299.93,18827.15,33870.55,0.107,0.0,2657275.21,738,1,4.9,Employed,Bachelor,Retirement,0.711,0,1.3,5.99,0.226
1976,40,71925.46,63981.72,41863.6,0.049,34570.82,131675.2,515,10,0.1,Employed,Master,Wealth Building,0.582,0,2.5,13.76,0.269
1977,30,18093.07,10368.28,837253.15,3.856,0.0,0.0,707,9,2.7,Employed,Master,Retirement,0.673,0,9.0,14.15,0.99
1978,51,32573.95,25457.25,80973.19,0.207,17086.96,600994.38,410,5,6.2,Employed,Bachelor,Emergency Fund,0.886,0,2.6,9.66,0.286
1979,40,168095.96,122705.27,40687.55,0.02,151566.61,324363.4,436,4,1.6,Employed,Master,Home Purchase,0.799,0,2.4,6.37,0.19
1980,44,171109.69,126553.24,6599.21,0.003,268416.66,1193248.68,762,4,0.9,Employed,Bachelor,Emergency Fund,0.517,0,1.4,-2.76,0.191
1981,36,132962.22,118449.79,240329.01,0.151,1400038.15,2950048.84,505,1,2.0,Employed,Bachelor,Retirement,0.678,0,2.6,1.55,0.268
1982,24,50167.2,40629.1,15596.32,0.026,70610.94,606833.73,632,3,3.8,Retired,Bachelor,Home Purchase,0.577,0,1.9,4.56,0.243
1983,38,95473.31,70966.13,21950.85,0.019,369584.41,1006113.62,790,1,2.2,Self-Employed,Bachelor,Education,0.41,0,1.5,3.26,0.237
1984,51,98467.15,44484.2,42986.77,0.036,326956.35,1335156.84,708,5,0.0,Employed,Bachelor,Retirement,0.89,0,1.6,3.72,0.118
1985,43,43876.96,24395.29,246819.31,0.469,1322.43,76884.36,687,5,0.2,Employed,College,Wealth Building,0.734,0,2.2,9.44,0.363
1986,40,282767.08,192732.25,129733.81,0.038,952648.29,2637433.2,644,9,3.8,Employed,Master,Wealth Building,0.841,1,2.6,9.77,0.123
1987,26,182435.8,130260.23,51131.83,0.023,59163.2,231455.51,662,8,1.5,Employed,High School,Education,0.857,1,2.4,13.57,0.119
1988,50,84569.17,44861.36,81494.6,0.08,229.64,744.24,587,5,4.6,Self-Employed,College,Emergency Fund,0.964,0,1.8,5.92,0.146
1989,48,100591.2,106802.86,32846.95,0.027,1057284.84,1919514.77,602,5,3.1,Employed,Bachelor,Retirement,0.831,0,1.6,6.26,0.157
1990,18,114218.43,105932.93,68847.81,0.05,1184703.06,5463030.75,658,7,2.6,Employed,PhD,Wealth Building,0.462,0,2.1,7.77,0.261
1991,44,23642.13,18684.8,64430.14,0.227,78062.28,951589.72,673,2,6.9,Unemployed,Bachelor,Home Purchase,0.884,0,1.5,5.49,0.24
1992,32,83031.54,59019.28,0.0,0.0,563015.21,1641634.97,634,7,0.1,Employed,College,Education,0.544,0,2.6,12.07,0.229
1993,37,61243.38,40920.91,157750.49,0.215,136831.96,247549.78,426,1,0.5,Unemployed,Bachelor,Emergency Fund,0.884,0,2.7,1.77,0.27
1994,26,48965.24,27284.03,157499.59,0.268,86219.67,220042.12,806,5,2.9,Unemployed,Master,Emergency Fund,0.74,0,1.3,7.06,0.251
1995,36,81083.1,57700.52,98123.03,0.101,67949.15,259484.23,743,6,0.2,Employed,Bachelor,Home Purchase,0.773,0,1.2,5.38,0.176
1996,23,347451.57,256649.58,0.0,0.0,2609657.29,5691631.8,629,10,3.1,Student,Bachelor,Home Purchase,0.765,0,1.5,12.27,0.129
1997,26,154599.01,79423.06,0.0,0.0,175430.95,715122.28,746,1,12.4,Employed,Bachelor,Education,0.901,0,1.0,8.15,0.08
1998,40,66182.72,49645.41,41674.82,0.052,551354.15,1420140.47,614,9,6.3,Retired,College,Home Purchase,0.815,0,1.6,13.02,0.179
1999,27,147385.66,99737.52,125721.23,0.071,80727.07,316291.9,681,9,2.7,Employed,Master,Wealth Building,0.29,0,2.4,11.39,0.309
2000,39,262905.2,108797.76,0.0,0.0,302928.57,585250.7,457,1,6.7,Self-Employed,Bachelor,Emergency Fund,0.549,0,4.1,8.91,0.241
2001,36,188573.58,107664.63,54613.24,0.024,681593.01,1709532.04,675,4,0.4,Self-Employed,Bachelor,Home Purchase,0.965,0,1.0,6.51,0.083
2002,58,102923.5,65660.99,20294.1,0.016,98206.15,101371.65,621,8,1.8,Employed,Bachelor,Retirement,0.531,1,3.2,6.96,0.238
2003,28,62764.46,61707.08,0.0,0.0,13493.92,504661.65,671,2,1.7,Employed,PhD,Home Purchase,0.635,0,2.4,4.08,0.2
2004,31,160935.08,126089.89,40003.1,0.021,115420.27,404380.31,820,8,1.2,Student,College,Emergency Fund,0.966,0,1.0,8.5,0.051
2005,27,130019.51,64967.86,65155.17,0.042,110161.79,470533.31,648,10,0.0,Student,College,Wealth Building,0.834,0,1.4,13.06,0.145
2006,49,184727.17,142776.63,148778.78,0.067,1152792.91,3512730.1,604,9,6.7,Self-Employed,College,Home Purchase,0.625,0,2.0,14.13,0.219
2007,36,153986.51,72050.96,49834.95,0.027,233543.83,1137701.29,605,9,4.5,Self-Employed,Bachelor,Wealth Building,0.758,0,2.1,16.15,0.167
2008,33,205805.52,177487.43,17868.62,0.007,92571.7,332362.96,508,1,3.2,Employed,Bachelor,Retirement,0.665,0,3.3,1.87,0.203
2009,42,67869.05,42712.12,63369.74,0.078,186330.79,189023.59,690,9,0.4,Self-Employed,Bachelor,Emergency Fund,0.65,0,1.6,10.13,0.221
2010,26,248246.09,170285.54,67067.58,0.023,334416.32,673774.37,703,4,1.4,Employed,Bachelor,Education,0.624,0,1.5,3.02,0.171
2011,21,113359.53,101895.42,0.0,0.0,83929.73,806171.95,656,8,7.7,Self-Employed,College,Emergency Fund,0.785,0,2.0,13.25,0.144
2012,37,421967.09,213905.86,0.0,0.0,2732804.13,9495809.52,741,9,2.9,Self-Employed,High School,Education,0.669,0,1.2,7.33,0.126
2013,36,60935.34,29884.66,72102.04,0.099,64582.89,81527.07,742,3,2.8,Employed,College,Education,0.868,1,2.2,6.85,0.154
2014,27,332759.29,203801.79,150222.31,0.038,0.0,0.0,656,6,7.3,Employed,Bachelor,Emergency Fund,0.672,0,1.6,11.0,0.166
2015,38,113384.22,97029.32,0.0,0.0,51553.19,746913.82,708,3,2.5,Employed,Master,Education,0.501,0,1.7,6.2,0.217
2016,53,62567.88,29538.18,165863.96,0.221,178148.52,552815.73,850,1,2.7,Employed,Bachelor,Wealth Building,0.637,0,1.9,6.23,0.246
2017,39,70352.94,19359.49,0.0,0.0,280412.65,607985.73,567,10,1.3,Employed,College,Retirement,0.86,0,2.6,12.81,0.155
2018,18,78885.83,49881.57,33050.41,0.035,714526.63,2414594.4,727,6,1.4,Employed,High School,Home Purchase,0.702,0,2.2,4.37,0.176
2019,49,132842.06,103983.6,32333.42,0.02,294480.0,326864.42,658,5,3.5,Employed,Master,Education,0.502,0,2.5,6.57,0.233
2020,54,142341.57,125266.17,21158.59,0.012,298695.86,617601.73,754,3,1.2,Employed,High School,Education,0.803,0,1.0,4.84,0.115
2021,40,66066.03,41656.34,120429.0,0.152,144911.81,677886.69,570,4,2.5,Employed,College,Emergency Fund,0.635,0,2.4,5.74,0.284
2022,36,97047.11,61943.81,0.0,0.0,87754.49,370352.22,670,2,1.0,Employed,High School,Wealth Building,0.729,0,2.9,3.37,0.162
2023,19,442231.71,386105.92,254949.33,0.048,2822375.83,9671124.39,582,10,0.5,Employed,Bachelor,Home Purchase,0.599,0,2.2,16.64,0.203
2024,26,330803.63,138784.94,0.0,0.0,1023530.99,1876685.85,473,10,1.8,Self-Employed,College,Education,0.39,0,3.0,12.71,0.279
2025,31,133977.42,85976.24,43691.9,0.027,1162705.48,3707122.21,790,4,0.7,Employed,College,Wealth Building,0.627,0,1.4,7.01,0.167
2026,27,101377.09,73859.66,0.0,0.0,368718.42,445402.16,606,4,6.9,Employed,Bachelor,Home Purchase,0.843,0,1.5,2.91,0.141
2027,29,107368.48,82392.73,47031.34,0.037,1291076.47,2842244.02,565,3,1.1,Student,College,Emergency Fund,0.941,0,1.5,7.28,0.135
2028,36,151670.03,94570.66,259570.22,0.143,744221.72,2350928.83,592,6,2.7,Employed,College,Education,0.843,0,1.8,17.42,0.192
2029,28,48244.89,34020.66,99265.95,0.171,112026.79,603391.61,832,1,0.9,Self-Employed,Bachelor,Emergency Fund,0.953,0,1.0,7.0,0.142
2030,50,82440.86,26937.62,92617.71,0.094,251962.24,8558268.16,781,9,0.9,Retired,Master,Emergency Fund,0.782,0,1.0,9.63,0.161
2031,35,30699.18,18458.27,18198.3,0.049,109405.69,465220.64,628,10,1.3,Employed,College,Education,0.7,0,1.7,18.99,0.229
2032,40,130542.77,100260.28,0.0,0.0,113881.2,399210.83,736,3,7.4,Employed,College,Wealth Building,0.624,0,2.0,8.3,0.17
2033,40,155288.07,85820.86,0.0,0.0,368458.68,1110654.98,542,3,1.5,Employed,High School,Wealth Building,0.953,0,1.5,6.16,0.113
2034,38,70387.39,49893.94,118034.01,0.14,639219.18,1880597.78,702,3,5.2,Employed,Bachelor,Emergency Fund,0.612,0,1.8,6.28,0.253
2035,35,297090.1,227877.28,0.0,0.0,1393065.9,6590516.96,606,7,0.7,Employed,Master,Emergency Fund,0.808,0,1.5,7.95,0.125
2036,44,41854.9,27147.82,0.0,0.0,157172.66,619434.51,693,8,0.1,Employed,College,Retirement,0.608,0,1.5,2.83,0.214
2037,47,35416.66,25697.25,23643.98,0.056,56057.76,1004995.28,512,2,4.6,Employed,Bachelor,Home Purchase,0.928,1,3.0,8.15,0.186
2038,18,115510.45,64176.46,19263.74,0.014,762527.64,3182612.23,590,1,2.3,Self-Employed,College,Emergency Fund,0.886,0,1.5,2.78,0.135
2039,20,205452.23,137449.25,42329.03,0.017,2296452.12,3252728.49,668,5,2.1,Employed,Bachelor,Emergency Fund,0.709,0,1.5,6.99,0.156
2040,29,320856.54,253968.35,33329.8,0.009,1212266.93,5976787.29,667,8,1.0,Self-Employed,High School,Home Purchase,0.726,0,2.5,10.8,0.137
2041,23,71595.04,51802.3,47973.32,0.056,283764.28,1333261.73,503,3,0.2,Self-Employed,Master,Education,0.782,0,2.2,3.37,0.215
2042,27,210044.9,128551.74,0.0,0.0,2065438.59,6854277.4,552,6,2.0,Employed,Bachelor,Wealth Building,0.684,1,3.2,9.28,0.184
2043,30,96090.34,70494.99,14171.93,0.012,90057.54,130149.59,692,3,6.1,Employed,College,Education,0.457,1,3.1,11.14,0.243
2044,32,87479.6,70612.79,156188.1,0.149,346399.98,644681.91,680,6,0.4,Employed,Master,Home Purchase,0.718,1,3.1,8.91,0.225
2045,20,183241.82,71924.03,184921.43,0.084,497393.52,1053350.48,715,4,7.9,Self-Employed,College,Home Purchase,0.79,0,1.2,9.01,0.15
2046,30,155846.37,136188.08,0.0,0.0,770897.37,1514140.3,669,7,1.0,Employed,High School,Retirement,0.987,0,1.0,8.61,0.072
2047,49,32745.65,21270.32,8541.21,0.022,69327.93,207296.05,544,10,2.3,Self-Employed,Master,Retirement,0.625,0,2.2,13.24,0.258
2048,32,277500.56,211961.45,0.0,0.0,1413251.65,6752857.68,614,1,0.2,Self-Employed,College,Wealth Building,0.701,0,1.7,0.11,0.157
2049,40,259383.76,228150.59,0.0,0.0,477155.52,1324913.12,703,1,1.7,Self-Employed,Master,Emergency Fund,0.712,0,1.3,3.95,0.134
2050,34,63710.59,31488.89,0.0,0.0,49475.04,180398.78,549,5,0.4,Employed,Bachelor,Home Purchase,0.662,0,2.1,8.76,0.221
2051,36,130230.66,77302.82,159286.19,0.102,190248.15,714254.89,537,9,0.1,Employed,PhD,Retirement,0.927,0,1.8,10.84,0.167
2052,33,139500.17,91612.23,26621.42,0.016,201649.21,981351.28,619,5,10.2,Employed,Bachelor,Education,0.652,0,1.8,10.23,0.194
2053,42,118476.7,69005.21,141064.93,0.099,382692.1,434464.65,677,4,3.9,Employed,High School,Retirement,0.918,0,1.2,6.6,0.138
2054,26,67156.86,64486.74,55913.07,0.069,475126.19,1243557.41,465,8,3.8,Employed,Master,Education,0.419,1,4.3,13.36,0.34
2055,36,61689.17,35254.38,61622.08,0.083,0.0,0.0,625,5,0.3,Self-Employed,High School,Retirement,0.658,0,1.9,3.34,0.238
2056,29,96965.66,59795.62,0.0,0.0,82037.45,349435.89,701,1,8.0,Retired,Bachelor,Education,0.8,0,1.1,4.03,0.133
2057,41,224338.27,163914.63,0.0,0.0,0.0,223233.64,721,7,1.9,Employed,Bachelor,Retirement,0.643,0,1.3,4.63,0.154
2058,23,144425.65,75054.77,49756.8,0.029,227069.99,865404.03,549,4,5.7,Employed,Bachelor,Retirement,0.684,0,2.1,8.47,0.205
2059,41,76158.35,48790.68,201214.99,0.22,0.0,0.0,687,10,0.0,Employed,Bachelor,Wealth Building,0.784,0,3.3,14.1,0.235
2060,37,169428.98,126668.15,17333.77,0.009,842500.85,2546596.13,749,5,1.1,Self-Employed,Master,Emergency Fund,0.542,0,1.4,11.03,0.188
2061,22,13440.4,8737.21,0.0,0.0,6472.06,134858.1,710,6,16.6,Employed,Master,Home Purchase,0.937,0,1.0,17.15,0.139
2062,52,220606.53,151334.31,0.0,0.0,413743.27,1532880.82,608,7,1.7,Employed,Master,Emergency Fund,0.605,0,1.9,7.27,0.193
2063,40,29208.07,18126.53,0.0,0.0,0.0,0.0,411,2,6.6,Employed,Bachelor,Wealth Building,0.871,0,2.3,7.54,0.21
2064,24,76595.33,36216.53,109956.52,0.12,202601.97,743011.35,670,1,1.2,Self-Employed,Master,Education,0.743,0,1.6,1.89,0.211
2065,36,45081.67,33731.86,180111.28,0.333,54379.75,256703.0,807,3,2.2,Employed,Bachelor,Emergency Fund,0.748,0,1.4,10.56,0.276
2066,18,39883.7,38417.57,122558.05,0.256,261811.54,1118280.12,732,10,5.8,Employed,Master,Home Purchase,0.424,0,2.2,18.3,0.363
2067,18,222476.94,156347.95,612129.36,0.229,2476728.78,5651399.04,725,1,2.8,Employed,PhD,Home Purchase,0.832,0,1.4,4.4,0.189
2068,46,71154.52,52212.45,35279.36,0.041,264650.75,475033.98,666,4,3.9,Employed,High School,Education,0.56,0,1.8,5.58,0.237
2069,22,125813.1,101142.21,155952.2,0.103,67933.94,300169.18,739,6,0.8,Employed,College,Home Purchase,0.824,0,1.1,-2.45,0.152
2070,42,95526.18,48680.18,0.0,0.0,296770.81,527459.24,680,5,0.5,Unemployed,Master,Wealth Building,0.869,0,1.1,2.45,0.118
2071,46,137850.99,131699.69,53847.4,0.033,0.0,0.0,475,4,0.8,Unemployed,High School,Emergency Fund,0.543,0,2.7,0.34,0.267
2072,25,104169.57,76080.17,205542.08,0.164,8754.72,15990.05,739,7,2.0,Employed,Bachelor,Home Purchase,0.567,0,3.0,5.18,0.258
2073,55,40211.38,37990.85,0.0,0.0,18926.53,57448.9,563,6,4.8,Self-Employed,Master,Emergency Fund,0.931,0,1.5,15.56,0.148
2074,35,198270.35,116988.44,59415.54,0.025,1839983.73,2753995.24,656,3,1.3,Employed,High School,Retirement,0.603,0,1.8,1.27,0.195
2075,35,69868.51,67961.75,40624.4,0.048,155928.58,741046.42,723,9,2.5,Student,Master,Emergency Fund,0.643,0,1.9,8.57,0.202
2076,25,33202.91,27102.65,221034.09,0.555,121564.44,591412.79,575,5,4.9,Student,PhD,Education,0.428,0,3.5,6.19,0.523
2077,25,73153.8,57276.21,36623.23,0.042,0.0,184074.37,551,10,0.8,Employed,College,Wealth Building,0.87,0,2.1,19.7,0.171
2078,18,282245.31,207479.56,14578.08,0.004,1454316.13,1816655.15,697,1,6.4,Employed,Bachelor,Home Purchase,0.878,0,1.0,5.53,0.086
2079,27,179002.53,118628.68,35708.82,0.017,298437.2,1539315.57,538,6,9.2,Employed,High School,Wealth Building,0.635,0,2.2,15.07,0.212
2080,46,77338.22,68063.8,0.0,0.0,552258.45,3206460.58,630,5,0.1,Self-Employed,Bachelor,Emergency Fund,0.205,0,2.6,7.09,0.334
2081,24,77305.44,55741.4,0.0,0.0,112465.37,536427.95,762,10,0.2,Retired,Bachelor,Home Purchase,0.692,0,1.0,5.64,0.157
2082,25,78814.75,31915.21,0.0,0.0,87616.12,322756.37,812,8,0.3,Employed,Master,Wealth Building,0.586,0,1.0,14.24,0.176
2083,22,422406.58,224898.57,0.0,0.0,48060.28,622730.69,471,4,4.5,Self-Employed,College,Education,0.707,0,2.4,8.95,0.178
2084,21,128972.54,86685.43,111194.14,0.072,436942.78,650612.93,628,1,0.6,Self-Employed,Bachelor,Retirement,0.61,0,2.0,2.45,0.229
2085,43,133389.56,99575.29,240876.29,0.15,87774.35,394737.79,777,2,3.9,Employed,Bachelor,Retirement,0.719,0,1.2,10.72,0.192
2086,22,203048.15,140410.18,0.0,0.0,117802.01,145904.67,610,8,1.7,Employed,College,Education,0.629,0,1.9,9.33,0.187
2087,33,116675.56,103006.51,66911.72,0.048,434979.04,987803.56,729,10,5.4,Employed,Master,Retirement,0.805,0,1.9,13.78,0.14
2088,31,82344.79,33541.89,0.0,0.0,281575.67,1910875.55,736,8,5.0,Self-Employed,PhD,Education,0.384,0,1.8,10.94,0.254
2089,44,86038.93,62080.37,223730.41,0.217,107275.92,288498.37,588,5,9.6,Employed,Bachelor,Emergency Fund,0.764,0,2.1,14.54,0.26
2090,26,93890.0,40119.49,0.0,0.0,485729.92,794897.78,692,6,0.9,Retired,Bachelor,Education,0.58,0,1.6,10.38,0.202
2091,30,96176.9,78283.84,15395.42,0.013,416144.65,2029611.82,698,2,0.8,Student,Bachelor,Retirement,0.41,0,1.9,4.73,0.256
2092,24,164282.15,112669.83,0.0,0.0,524579.71,2589618.5,741,9,0.1,Employed,Bachelor,Emergency Fund,0.569,0,1.4,7.39,0.18
2093,28,102371.35,78103.35,38435.49,0.031,681367.64,1191146.97,487,6,1.6,Employed,High School,Education,0.798,0,3.1,7.18,0.195
2094,25,164859.36,94038.68,44865.52,0.023,65566.28,292374.17,779,9,1.8,Self-Employed,Bachelor,Education,0.418,0,2.4,8.27,0.225
2095,33,93292.82,83209.7,53393.3,0.048,140235.25,557456.25,718,10,10.0,Self-Employed,Bachelor,Emergency Fund,0.769,0,1.2,19.98,0.158
2096,51,104301.88,89309.39,0.0,0.0,507309.27,1281196.31,536,3,5.3,Self-Employed,Bachelor,Home Purchase,0.601,0,2.3,2.44,0.23
2097,32,24373.69,19195.05,0.0,0.0,0.0,0.0,637,6,0.5,Employed,College,Retirement,0.805,0,1.4,12.56,0.181
2098,46,187480.36,127593.96,0.0,0.0,1686202.83,1987765.19,733,10,4.8,Self-Employed,College,Home Purchase,0.465,0,1.6,17.77,0.21
2099,44,125811.74,99011.15,65126.99,0.043,106007.98,219652.34,542,5,0.6,Employed,Bachelor,Emergency Fund,0.654,0,2.2,4.04,0.225
2100,34,198512.45,117909.67,0.0,0.0,379911.2,461633.0,557,9,0.2,Employed,College,Emergency Fund,0.84,0,2.3,9.37,0.137
2101,44,12998.92,10767.44,119480.8,0.766,113252.06,1222681.63,651,10,5.4,Employed,Bachelor,Wealth Building,0.539,0,3.4,12.08,0.58
2102,37,425858.45,403467.72,38376.22,0.008,2035230.26,7422246.01,606,1,11.2,Unemployed,College,Wealth Building,0.877,0,2.2,8.79,0.098
2103,20,89526.26,77045.55,68804.79,0.064,394214.87,1825868.71,675,9,0.3,Employed,Bachelor,Emergency Fund,0.537,0,1.9,14.88,0.246
2104,34,214427.72,126632.35,57232.49,0.022,256026.93,990609.86,732,5,5.0,Retired,PhD,Wealth Building,0.213,0,2.2,12.58,0.291
2105,37,47670.4,35953.61,0.0,0.0,364725.64,556260.4,677,1,5.9,Self-Employed,Master,Education,0.903,1,2.2,4.14,0.125
2106,52,151591.05,76709.43,0.0,0.0,781149.1,3720086.81,648,10,0.4,Employed,College,Home Purchase,0.618,0,1.7,15.45,0.189
2107,25,47221.71,37109.59,23720.86,0.042,141942.13,652873.09,732,8,1.0,Employed,College,Emergency Fund,0.866,0,1.0,13.52,0.141
2108,39,63790.64,48965.09,53440.99,0.07,96206.05,543310.32,639,7,4.0,Employed,Master,Education,0.822,0,1.5,9.92,0.179
2109,22,376932.7,158133.65,0.0,0.0,0.0,72999.1,575,6,4.9,Employed,Master,Retirement,0.843,0,1.6,9.94,0.116
2110,50,86380.94,45413.26,0.0,0.0,38277.89,186892.97,765,2,1.3,Employed,College,Retirement,0.919,1,1.8,8.78,0.085
2111,47,114944.31,75579.23,51861.94,0.038,584767.96,4037897.33,408,5,0.5,Employed,Master,Wealth Building,0.841,0,2.5,9.94,0.2
2112,23,181506.62,118863.43,0.0,0.0,162932.5,747422.9,656,3,3.1,Employed,College,Wealth Building,0.789,0,1.3,9.74,0.131
2113,52,139661.56,72425.47,50762.82,0.03,174763.89,1343148.67,613,2,3.6,Employed,Bachelor,Education,0.517,0,2.1,13.07,0.242
2114,45,109676.81,83173.06,61806.23,0.047,1102975.18,1754078.25,557,10,2.1,Employed,High School,Retirement,0.715,0,2.8,14.19,0.208
2115,47,127449.15,94021.92,0.0,0.0,189179.22,892738.73,679,1,0.5,Employed,PhD,Emergency Fund,0.795,0,1.2,3.71,0.133
2116,50,530932.89,356181.44,0.0,0.0,3052575.69,10612359.37,695,9,5.6,Retired,Bachelor,Home Purchase,0.565,0,2.2,17.37,0.162
2117,46,94813.48,55620.55,0.0,0.0,185099.75,209984.31,567,2,3.1,Employed,College,Wealth Building,0.719,0,1.9,11.02,0.189
2118,31,113637.56,97422.17,64580.87,0.047,35098.49,90825.35,510,1,6.1,Self-Employed,Bachelor,Education,0.867,0,2.7,3.72,0.173
2119,50,205964.29,195318.21,38859.38,0.016,0.0,0.0,519,7,8.1,Employed,College,Wealth Building,0.531,0,2.5,11.95,0.244
2120,26,214029.29,134296.05,213782.57,0.083,672994.92,2659437.24,831,9,4.9,Employed,High School,Education,0.633,0,1.0,9.9,0.166
2121,27,226595.37,137809.63,18592.61,0.007,0.0,71297.21,842,6,9.6,Employed,Bachelor,Retirement,0.723,0,1.0,13.31,0.104
2122,30,154370.55,119433.58,29115.61,0.016,464364.2,1363194.02,652,8,9.3,Self-Employed,Bachelor,Wealth Building,0.65,0,1.7,16.79,0.184
2123,38,44351.27,28664.03,0.0,0.0,156660.61,666781.94,512,7,2.9,Employed,High School,Education,0.273,0,3.0,7.1,0.355
2124,25,309713.23,210323.29,0.0,0.0,452565.55,2179365.73,635,9,3.9,Employed,Bachelor,Education,0.852,0,1.3,15.86,0.104
2125,23,44247.68,35882.57,965077.44,1.818,38649.87,306577.9,429,7,3.6,Self-Employed,Bachelor,Wealth Building,0.802,0,6.0,8.94,0.943
2126,25,122008.36,50462.24,0.0,0.0,77708.73,156363.08,681,6,2.9,Employed,Bachelor,Home Purchase,0.867,0,1.1,7.35,0.112
2127,31,58221.32,52267.92,0.0,0.0,318627.75,1792322.75,550,1,0.1,Employed,College,Emergency Fund,0.913,1,2.8,5.92,0.147
2128,35,94381.76,67096.19,21205.35,0.019,130278.09,1424053.26,528,9,1.3,Employed,High School,Retirement,0.856,0,1.8,9.28,0.165
2129,27,124260.28,79312.36,15463.62,0.01,306970.75,1247372.6,747,10,0.3,Employed,College,Wealth Building,0.935,0,1.1,7.45,0.08
2130,22,123617.83,84877.84,124801.12,0.084,1547811.52,5338496.22,634,5,1.1,Retired,College,Wealth Building,0.699,0,2.7,9.27,0.207
2131,38,132633.44,92095.94,7501.66,0.005,743158.6,1592106.35,736,2,0.2,Employed,Bachelor,Home Purchase,0.958,0,1.0,3.21,0.072
2132,53,305467.26,134503.28,0.0,0.0,2437850.79,8934423.17,770,8,7.6,Employed,Master,Retirement,0.831,0,1.9,16.88,0.079
2133,30,135601.27,125328.22,47321.79,0.029,849329.82,3090286.02,641,4,1.8,Student,College,Wealth Building,0.711,0,1.6,8.9,0.177
2134,43,83207.3,58760.9,0.0,0.0,222970.21,911212.13,649,3,0.6,Student,Bachelor,Home Purchase,0.762,0,1.4,-0.43,0.16
2135,35,193854.09,148579.53,511869.47,0.22,0.0,0.0,755,1,2.6,Employed,High School,Emergency Fund,0.522,0,1.8,7.77,0.274
2136,41,226982.76,191285.74,12772.68,0.005,631235.17,3143985.01,596,5,0.7,Unemployed,College,Education,0.881,0,1.4,12.53,0.114
2137,43,41800.96,22857.84,0.0,0.0,27739.03,72167.68,765,3,4.9,Employed,Bachelor,Emergency Fund,0.89,0,1.0,10.05,0.112
2138,35,149968.42,115628.77,8250.55,0.005,0.0,1056616.86,447,4,1.1,Unemployed,Bachelor,Emergency Fund,0.736,0,2.4,9.27,0.203
2139,25,161267.69,106413.1,0.0,0.0,149989.24,2609189.33,614,9,1.1,Employed,Master,Emergency Fund,0.534,0,2.0,10.32,0.22
2140,22,80154.04,66288.64,13370.67,0.014,0.0,0.0,668,7,6.1,Employed,Bachelor,Emergency Fund,0.84,0,1.2,10.13,0.139
2141,46,258588.89,98500.62,147025.24,0.047,50330.36,206138.07,529,5,2.5,Employed,High School,Education,0.541,0,2.5,8.37,0.245
